 userid |   ddate    | tpos | lengthh 
   4985 | 2014-02-12 |   44 |      17
   4986 | 2014-02-09 |    5 |      16
   4987 | 2014-02-09 |    3 |      14
   4988 | 2014-02-14 |   45 |      15
   4989 | 2014-02-17 |   90 |      14
   4990 | 2014-02-15 |   49 |      15
   4991 | 2014-02-13 |   51 |      15
   4992 | 2014-02-15 |   70 |      16
   4993 | 2014-02-17 |   80 |      13
   4994 | 2014-02-10 |   17 |      19
   4995 | 2014-02-16 |   74 |      14
   4995 | 2014-02-11 |   28 |      14
   4995 | 2014-02-09 |    6 |      14
   4996 | 2014-02-15 |   56 |      12
   4997 | 2014-02-11 |   19 |      14
   4998 | 2014-02-16 |   77 |      13
   4998 | 2014-02-10 |   14 |      13
   4999 | 2014-02-17 |   88 |      15
   5000 | 2014-02-15 |   73 |      17
   5001 | 2014-02-15 |   68 |      15
   5002 | 2014-02-15 |   63 |      16
   5003 | 2014-02-10 |   13 |      16
   5004 | 2014-02-13 |   40 |      13
   5004 | 2014-02-17 |   79 |      13
   5005 | 2014-02-11 |   24 |      14
   5006 | 2014-02-16 |   74 |      13
   5007 | 2014-02-09 |    6 |      17
   5008 | 2014-02-15 |   57 |      14
   5009 | 2014-02-11 |   26 |      13
   5010 | 2014-02-15 |   67 |      17
   5011 | 2014-02-15 |   53 |      12
   5011 | 2014-02-17 |   74 |      12
   5012 | 2014-02-17 |   72 |      12
   5013 | 2014-02-15 |   67 |      18
   5014 | 2014-02-14 |   45 |      16
   5015 | 2014-02-17 |   61 |      10
   5016 | 2014-02-11 |   30 |      15
   5017 | 2014-02-12 |   32 |      16
   5018 | 2014-02-15 |   60 |      15
   5019 | 2014-02-09 |    3 |      14
   5020 | 2014-02-09 |    6 |      14
   5021 | 2014-02-09 |    6 |      12
   5022 | 2014-02-11 |   22 |       9
   5023 | 2014-02-09 |    4 |      15
   5024 | 2014-02-15 |   58 |      12
   5024 | 2014-02-13 |   37 |      12
   5025 | 2014-02-16 |   71 |      13
   5026 | 2014-02-14 |   54 |      15
   5026 | 2014-02-13 |   39 |      15
   5027 | 2014-02-14 |   44 |      13
   5028 | 2014-02-11 |   23 |      16
   5029 | 2014-02-12 |   26 |      16
   5030 | 2014-02-09 |    5 |      12
   5030 | 2014-02-16 |   61 |      12
   5031 | 2014-02-11 |   28 |      17
   5032 | 2014-02-11 |   26 |      17
   5033 | 2014-02-17 |   79 |      15
   5034 | 2014-02-12 |   23 |      14
   5035 | 2014-02-14 |   44 |      11
   5036 | 2014-02-11 |   25 |      16
   5037 | 2014-02-17 |   80 |      13
   5038 | 2014-02-10 |   11 |      15
   5039 | 2014-02-14 |   46 |      14
   5040 | 2014-02-11 |   25 |      16
   5041 | 2014-02-10 |   19 |      14
   5042 | 2014-02-17 |   70 |      13
   5043 | 2014-02-09 |    5 |      18
   5044 | 2014-02-11 |   32 |      15
   5044 | 2014-02-13 |   61 |      15
   5045 | 2014-02-13 |   38 |      20
   5046 | 2014-02-13 |   39 |      13
   5047 | 2014-02-12 |   30 |      14
   5048 | 2014-02-13 |   52 |      16
   5049 | 2014-02-16 |   68 |      14
   5050 | 2014-02-12 |   28 |      13
   5050 | 2014-02-10 |    7 |      13
   5051 | 2014-02-17 |   88 |      13
   5051 | 2014-02-16 |   75 |      13
   5051 | 2014-02-09 |    7 |      13
   5052 | 2014-02-16 |   78 |      14
   5053 | 2014-02-14 |   47 |      13
   5053 | 2014-02-13 |   34 |      13
   5054 | 2014-02-12 |   42 |      16
   5055 | 2014-02-17 |   73 |      13
   5056 | 2014-02-14 |   52 |      22
   5057 | 2014-02-11 |   28 |      14
   5058 | 2014-02-12 |   39 |      12
   5058 | 2014-02-15 |   67 |      12
   5059 | 2014-02-15 |   72 |      13
   5060 | 2014-02-17 |   85 |      14
   5061 | 2014-02-09 |    5 |      14
   5061 | 2014-02-13 |   41 |      14
   5062 | 2014-02-10 |   10 |      12
   5063 | 2014-02-14 |   58 |      17
   5064 | 2014-02-10 |   17 |      17
   5065 | 2014-02-17 |   91 |      15
   5066 | 2014-02-09 |    2 |      20
   5067 | 2014-02-11 |   26 |      15
   5068 | 2014-02-13 |   31 |      14
   5068 | 2014-02-16 |   69 |      14
   5069 | 2014-02-11 |   22 |      16
   5070 | 2014-02-10 |   14 |      14
   5071 | 2014-02-13 |   41 |      14
   5072 | 2014-02-14 |   47 |      14
   5073 | 2014-02-12 |   28 |      12
   5073 | 2014-02-14 |   45 |      12
   5074 | 2014-02-15 |   75 |      16
   5074 | 2014-02-13 |   50 |      16
   5075 | 2014-02-11 |   24 |      15
   5076 | 2014-02-13 |   45 |      15
   5077 | 2014-02-10 |   20 |      15
   5078 | 2014-02-17 |   90 |      17
   5079 | 2014-02-13 |   52 |      13
   5080 | 2014-02-12 |   22 |      11
   5081 | 2014-02-13 |   43 |      20
   5082 | 2014-02-15 |   50 |      11
   5083 | 2014-02-15 |   68 |      17
   5084 | 2014-02-17 |   86 |      14
   5085 | 2014-02-15 |   52 |      14
   5086 | 2014-02-14 |   58 |      14
   5087 | 2014-02-11 |   27 |      13
   5087 | 2014-02-14 |   61 |      13
   5087 | 2014-02-16 |   82 |      13
   5088 | 2014-02-17 |   82 |      15
   5089 | 2014-02-12 |   32 |      18
   5090 | 2014-02-10 |   13 |      15
   5091 | 2014-02-13 |   55 |      19
   5092 | 2014-02-11 |   17 |      15
   5093 | 2014-02-14 |   61 |      18
   5094 | 2014-02-14 |   58 |      14
   5095 | 2014-02-17 |   89 |      18
   5096 | 2014-02-11 |   21 |      17
   5097 | 2014-02-13 |   38 |      12
   5097 | 2014-02-10 |   15 |      12
   5098 | 2014-02-12 |   39 |      13
   5099 | 2014-02-14 |   38 |      14
   5100 | 2014-02-14 |   55 |      17
   5101 | 2014-02-17 |   84 |      17
   5102 | 2014-02-10 |   18 |      14
   5102 | 2014-02-11 |   32 |      14
   5103 | 2014-02-13 |   41 |      12
   5103 | 2014-02-14 |   53 |      12
   5103 | 2014-02-17 |   83 |      12
   5104 | 2014-02-12 |   43 |      14
   5105 | 2014-02-12 |   32 |      19
   5106 | 2014-02-12 |   35 |      16
   5107 | 2014-02-09 |    3 |      16
   5108 | 2014-02-16 |   81 |      18
   5109 | 2014-02-16 |   68 |      13
   5110 | 2014-02-09 |    5 |      13
   5111 | 2014-02-14 |   55 |      15
   5112 | 2014-02-14 |   58 |      14
   5112 | 2014-02-09 |    2 |      14
   5113 | 2014-02-09 |    8 |      15
   5113 | 2014-02-10 |   23 |      15
   5114 | 2014-02-17 |   74 |      13
   5115 | 2014-02-14 |   40 |      17
   5116 | 2014-02-12 |   37 |      16
   5117 | 2014-02-13 |   40 |      12
   5117 | 2014-02-17 |   77 |      12
   5118 | 2014-02-12 |   45 |      17
   5119 | 2014-02-10 |   19 |      16
   5120 | 2014-02-13 |   33 |      13
   5120 | 2014-02-17 |   71 |      13
   5121 | 2014-02-15 |   58 |      13
   5121 | 2014-02-09 |    4 |      13
   5122 | 2014-02-14 |   47 |      13
   5123 | 2014-02-11 |   28 |      12
   5124 | 2014-02-15 |   53 |      14
   5125 | 2014-02-14 |   55 |      15
   5126 | 2014-02-17 |   75 |      19
   5127 | 2014-02-10 |   15 |      14
   5128 | 2014-02-13 |   59 |      16
   5129 | 2014-02-17 |   75 |      14
   5129 | 2014-02-10 |   12 |      14
   5130 | 2014-02-12 |   27 |      12
   5131 | 2014-02-13 |   50 |      17
   5132 | 2014-02-13 |   45 |      17
   5133 | 2014-02-15 |   54 |      17
   5134 | 2014-02-09 |    7 |      13
   5135 | 2014-02-14 |   67 |      16
   5135 | 2014-02-09 |    7 |      16
   5136 | 2014-02-09 |    6 |      17
   5136 | 2014-02-14 |   54 |      17
   5137 | 2014-02-15 |   65 |      13
   5137 | 2014-02-11 |   27 |      13
   5138 | 2014-02-16 |   75 |      20
   5139 | 2014-02-14 |   40 |      13
   5139 | 2014-02-16 |   61 |      13
   5140 | 2014-02-09 |    8 |      16
   5140 | 2014-02-12 |   37 |      16
   5141 | 2014-02-17 |   85 |      15
   5142 | 2014-02-17 |   88 |      16
   5143 | 2014-02-10 |   19 |      13
   5143 | 2014-02-17 |   87 |      13
   5143 | 2014-02-11 |   32 |      13
   5144 | 2014-02-17 |   78 |      13
   5145 | 2014-02-11 |   25 |      13
   5146 | 2014-02-16 |   65 |      12
   5146 | 2014-02-13 |   34 |      12
   5147 | 2014-02-15 |   59 |      16
   5148 | 2014-02-16 |   70 |      12
   5149 | 2014-02-13 |   52 |      15
   5150 | 2014-02-15 |   69 |      17
   5151 | 2014-02-13 |   56 |      18
   5152 | 2014-02-14 |   53 |      16
   5153 | 2014-02-17 |   84 |      15
   5154 | 2014-02-15 |   55 |      12
   5154 | 2014-02-10 |   16 |      12
   5155 | 2014-02-10 |   14 |      16
   5156 | 2014-02-13 |   47 |      19
   5157 | 2014-02-12 |   32 |      12
   5158 | 2014-02-14 |   42 |      13
   5159 | 2014-02-12 |   36 |      17
   5160 | 2014-02-11 |   29 |      15
   5161 | 2014-02-11 |   24 |      14
   5162 | 2014-02-16 |   90 |      18
   5163 | 2014-02-11 |   23 |      17
   5164 | 2014-02-15 |   62 |      17
   5165 | 2014-02-11 |   24 |      14
   5166 | 2014-02-13 |   42 |      15
   5167 | 2014-02-16 |   74 |      16
   5168 | 2014-02-12 |   38 |      17
   5169 | 2014-02-10 |    8 |      13
   5170 | 2014-02-09 |    9 |      14
   5171 | 2014-02-15 |   53 |      17
   5172 | 2014-02-10 |   24 |      15
   5173 | 2014-02-11 |   28 |      12
   5174 | 2014-02-14 |   51 |      13
   5175 | 2014-02-17 |  106 |      14
   5175 | 2014-02-10 |   19 |      14
   5175 | 2014-02-13 |   58 |      14
   5176 | 2014-02-10 |   19 |      15
   5177 | 2014-02-15 |   52 |      13
   5178 | 2014-02-10 |   20 |      20
   5179 | 2014-02-11 |   24 |      11
   5180 | 2014-02-14 |   55 |      12
   5180 | 2014-02-09 |    9 |      12
   5181 | 2014-02-17 |   79 |      14
   5182 | 2014-02-15 |   73 |      15
   5183 | 2014-02-12 |   35 |      17
   5184 | 2014-02-09 |    4 |      18
   5185 | 2014-02-09 |    8 |      14
   5186 | 2014-02-12 |   36 |      13
   5187 | 2014-02-10 |   10 |      15
   5188 | 2014-02-09 |   11 |      14
   5189 | 2014-02-16 |   80 |      14
   5190 | 2014-02-14 |   49 |      14
   5191 | 2014-02-15 |   60 |      16
   5192 | 2014-02-11 |   26 |      17
   5193 | 2014-02-11 |   30 |      13
   5194 | 2014-02-10 |   15 |      10
   5194 | 2014-02-15 |   51 |      10
   5195 | 2014-02-09 |    0 |      15
   5196 | 2014-02-11 |   30 |      16
   5197 | 2014-02-13 |   44 |      13
   5197 | 2014-02-16 |   74 |      13
   5198 | 2014-02-10 |   19 |      16
   5199 | 2014-02-11 |   21 |      11
   5200 | 2014-02-11 |   26 |      13
   5201 | 2014-02-12 |   43 |      15
   5202 | 2014-02-12 |   29 |      12
   5203 | 2014-02-14 |   54 |      15
   5204 | 2014-02-09 |    2 |      16
   5205 | 2014-02-17 |   95 |      17
   5206 | 2014-02-17 |   95 |      17
   5207 | 2014-02-17 |   68 |      18
   5208 | 2014-02-10 |   16 |      20
   5209 | 2014-02-11 |   27 |      18
   5210 | 2014-02-11 |   24 |      13
   5211 | 2014-02-10 |   13 |      16
   5212 | 2014-02-12 |   27 |      13
   5212 | 2014-02-13 |   40 |      13
   5213 | 2014-02-15 |   74 |      19
   5214 | 2014-02-14 |   58 |      15
   5215 | 2014-02-17 |   72 |      16
   5216 | 2014-02-13 |   43 |      16
   5216 | 2014-02-17 |   90 |      16
   5217 | 2014-02-12 |   33 |      13
   5217 | 2014-02-15 |   66 |      13
   5218 | 2014-02-08 |    0 |      14
   5219 | 2014-02-17 |   98 |      16
   5220 | 2014-02-14 |   57 |      16
   5221 | 2014-02-09 |    3 |      18
   5222 | 2014-02-12 |   30 |      16
   5223 | 2014-02-13 |   49 |      18
   5224 | 2014-02-15 |   69 |      15
   5225 | 2014-02-17 |   76 |      13
   5226 | 2014-02-15 |   71 |      14
   5226 | 2014-02-10 |   18 |      14
   5227 | 2014-02-17 |   88 |      15
   5228 | 2014-02-16 |   66 |      13
   5229 | 2014-02-16 |   55 |      11
   5230 | 2014-02-09 |    2 |      15
   5230 | 2014-02-14 |   53 |      15
   5231 | 2014-02-10 |   17 |      15
   5232 | 2014-02-10 |   18 |      16
   5233 | 2014-02-11 |   27 |      15
   5233 | 2014-02-09 |    4 |      15
   5234 | 2014-02-16 |   62 |      15
   5235 | 2014-02-15 |   62 |      13
   5236 | 2014-02-17 |   75 |      12
   5237 | 2014-02-14 |   50 |      14
   5238 | 2014-02-09 |    3 |      15
   5239 | 2014-02-15 |   53 |      16
   5240 | 2014-02-10 |   21 |      19
   5241 | 2014-02-10 |   11 |      15
   5242 | 2014-02-15 |   63 |      17
   5243 | 2014-02-11 |   26 |      15
   5244 | 2014-02-10 |   15 |      15
   5245 | 2014-02-10 |   20 |      17
   5246 | 2014-02-11 |   29 |      14
   5247 | 2014-02-17 |   67 |      15
   5248 | 2014-02-11 |   29 |      14
   5249 | 2014-02-12 |   32 |      17
   5250 | 2014-02-13 |   47 |      18
   5251 | 2014-02-12 |   41 |      15
   5251 | 2014-02-13 |   56 |      15
   5252 | 2014-02-16 |   80 |      14
   5253 | 2014-02-17 |   74 |      14
   5254 | 2014-02-17 |   87 |      14
   5255 | 2014-02-13 |   30 |      16
   5256 | 2014-02-12 |   31 |      15
   5257 | 2014-02-14 |   45 |      15
   5257 | 2014-02-15 |   60 |      15
   5258 | 2014-02-12 |   30 |      11
   5259 | 2014-02-15 |   62 |      18
   5260 | 2014-02-14 |   54 |      16
   5260 | 2014-02-10 |   13 |      16
   5261 | 2014-02-17 |   68 |      14
   5262 | 2014-02-17 |  100 |      21
   5263 | 2014-02-10 |   18 |      17
   5264 | 2014-02-13 |   45 |      16
   5265 | 2014-02-12 |   35 |      16
   5266 | 2014-02-17 |   77 |      12
   5266 | 2014-02-16 |   65 |      12
   5267 | 2014-02-11 |   28 |      16
   5268 | 2014-02-15 |   54 |      13
   5268 | 2014-02-17 |   77 |      13
   5269 | 2014-02-09 |    3 |      18
   5270 | 2014-02-12 |   30 |      11
   5270 | 2014-02-15 |   60 |      11
   5270 | 2014-02-11 |   19 |      11
   5271 | 2014-02-13 |   33 |      11
   5272 | 2014-02-17 |   76 |      15
   5273 | 2014-02-11 |   23 |      16
   5274 | 2014-02-17 |   88 |      18
   5275 | 2014-02-10 |   14 |      14
   5276 | 2014-02-15 |   59 |      15
   5277 | 2014-02-14 |   61 |      13
   5278 | 2014-02-11 |   20 |      10
   5279 | 2014-02-16 |   59 |      14
   5280 | 2014-02-16 |   66 |      16
   5281 | 2014-02-13 |   47 |      15
   5281 | 2014-02-15 |   76 |      15
   5282 | 2014-02-12 |   30 |      13
   5283 | 2014-02-12 |   39 |      15
   5284 | 2014-02-09 |    7 |      13
   5284 | 2014-02-11 |   25 |      13
   5285 | 2014-02-13 |   36 |      15
   5286 | 2014-02-09 |    2 |      13
   5286 | 2014-02-12 |   33 |      13
   5286 | 2014-02-14 |   57 |      13
   5287 | 2014-02-13 |   41 |      13
   5288 | 2014-02-16 |   66 |      17
   5289 | 2014-02-10 |   20 |      12
   5289 | 2014-02-09 |    8 |      12
   5290 | 2014-02-10 |   15 |      12
   5290 | 2014-02-13 |   44 |      12
   5290 | 2014-02-09 |    3 |      12
   5291 | 2014-02-09 |    2 |      16
   5292 | 2014-02-10 |   13 |      12
   5293 | 2014-02-12 |   23 |      14
   5294 | 2014-02-13 |   37 |      14
   5295 | 2014-02-10 |   16 |      15
   5296 | 2014-02-11 |   28 |      14
   5296 | 2014-02-17 |   88 |      14
   5297 | 2014-02-12 |   29 |      16
   5298 | 2014-02-13 |   37 |      15
   5299 | 2014-02-09 |    3 |      16
   5300 | 2014-02-09 |    2 |      15
   5301 | 2014-02-09 |    1 |      13
   5301 | 2014-02-14 |   47 |      13
   5302 | 2014-02-15 |   56 |      15
   5303 | 2014-02-13 |   43 |      14
   5303 | 2014-02-17 |   90 |      14
   5304 | 2014-02-15 |   57 |      14
   5305 | 2014-02-12 |   41 |      20
   5306 | 2014-02-15 |   60 |      15
   5307 | 2014-02-15 |   44 |      14
   5308 | 2014-02-13 |   45 |      17
   5309 | 2014-02-17 |   77 |      15
   5310 | 2014-02-14 |   66 |      12
   5310 | 2014-02-08 |    0 |      12
   5310 | 2014-02-13 |   54 |      12
   5311 | 2014-02-11 |   26 |      15
   5312 | 2014-02-12 |   38 |      21
   5313 | 2014-02-16 |   77 |      14
   5313 | 2014-02-14 |   49 |      14
   5313 | 2014-02-15 |   63 |      14
   5314 | 2014-02-16 |   55 |      14
   5315 | 2014-02-17 |   88 |      15
   5315 | 2014-02-09 |    7 |      15
   5315 | 2014-02-16 |   73 |      15
   5316 | 2014-02-13 |   31 |      14
   5317 | 2014-02-15 |   65 |      17
   5318 | 2014-02-17 |   77 |      15
   5319 | 2014-02-10 |   15 |      13
   5319 | 2014-02-14 |   56 |      13
   5320 | 2014-02-16 |   63 |      16
   5321 | 2014-02-12 |   39 |      17
   5322 | 2014-02-16 |   73 |      16
   5323 | 2014-02-16 |   70 |      12
   5323 | 2014-02-10 |   11 |      12
   5323 | 2014-02-15 |   58 |      12
   5324 | 2014-02-14 |   53 |      16
   5325 | 2014-02-12 |   43 |      16
   5326 | 2014-02-12 |   29 |      12
   5326 | 2014-02-15 |   58 |      12
   5327 | 2014-02-10 |   14 |      15
   5327 | 2014-02-12 |   39 |      15
   5328 | 2014-02-17 |   90 |      14
   5328 | 2014-02-14 |   51 |      14
   5329 | 2014-02-09 |    6 |      16
   5329 | 2014-02-16 |   73 |      16
   5330 | 2014-02-16 |   66 |      16
   5331 | 2014-02-11 |   29 |      14
   5332 | 2014-02-17 |   83 |      16
   5333 | 2014-02-10 |   12 |      16
   5334 | 2014-02-12 |   40 |      19
   5335 | 2014-02-17 |   71 |      12
   5336 | 2014-02-09 |    4 |      17
   5337 | 2014-02-17 |   77 |      14
   5338 | 2014-02-14 |   47 |      13
   5339 | 2014-02-13 |   46 |      19
   5340 | 2014-02-16 |   70 |      15
   5341 | 2014-02-13 |   38 |      15
   5342 | 2014-02-09 |    4 |      15
   5342 | 2014-02-15 |   70 |      15
   5343 | 2014-02-11 |   18 |      16
   5343 | 2014-02-15 |   60 |      16
   5344 | 2014-02-16 |   91 |      16
   5345 | 2014-02-12 |   29 |      12
   5346 | 2014-02-17 |   79 |      13
   5347 | 2014-02-15 |   64 |      13
   5347 | 2014-02-12 |   31 |      13
   5347 | 2014-02-17 |   89 |      13
   5348 | 2014-02-16 |   69 |      14
   5349 | 2014-02-09 |    4 |      15
   5350 | 2014-02-09 |    6 |      15
   5350 | 2014-02-11 |   28 |      15
   5351 | 2014-02-11 |   26 |      13
   5352 | 2014-02-12 |   33 |      19
   5353 | 2014-02-17 |   90 |      16
   5354 | 2014-02-11 |   31 |      16
   5355 | 2014-02-13 |   44 |      11
   5355 | 2014-02-09 |    5 |      11
   5356 | 2014-02-14 |   43 |      12
   5357 | 2014-02-13 |   39 |      15
   5358 | 2014-02-09 |    5 |      15
   5359 | 2014-02-15 |   52 |      12
   5360 | 2014-02-12 |   37 |      14
   5360 | 2014-02-09 |    8 |      14
   5361 | 2014-02-14 |   36 |      13
   5362 | 2014-02-16 |   85 |      17
   5362 | 2014-02-10 |   18 |      17
   5363 | 2014-02-17 |  100 |      19
   5364 | 2014-02-17 |   57 |      16
   5365 | 2014-02-15 |   70 |      16
   5365 | 2014-02-09 |    8 |      16
   5366 | 2014-02-10 |   14 |      18
   5367 | 2014-02-17 |   87 |      13
   5368 | 2014-02-15 |   71 |      15
   5368 | 2014-02-09 |    3 |      15
   5369 | 2014-02-15 |   61 |      16
   5370 | 2014-02-16 |   66 |      12
   5371 | 2014-02-15 |   55 |      16
   5372 | 2014-02-14 |   52 |      14
   5372 | 2014-02-16 |   76 |      14
   5373 | 2014-02-12 |   34 |      14
   5374 | 2014-02-16 |   68 |      17
   5375 | 2014-02-13 |   56 |      13
   5375 | 2014-02-10 |   20 |      13
   5376 | 2014-02-12 |   31 |      16
   5377 | 2014-02-13 |   37 |      14
   5377 | 2014-02-14 |   51 |      14
   5378 | 2014-02-14 |   50 |      13
   5379 | 2014-02-12 |   28 |      13
   5379 | 2014-02-13 |   41 |      13
   5380 | 2014-02-13 |   46 |      13
   5380 | 2014-02-12 |   33 |      13
   5381 | 2014-02-09 |    6 |      12
   5382 | 2014-02-15 |   55 |      13
   5383 | 2014-02-10 |   24 |      13
   5383 | 2014-02-08 |    0 |      13
   5384 | 2014-02-17 |   67 |      13
   5385 | 2014-02-17 |   89 |      13
   5385 | 2014-02-12 |   34 |      13
   5385 | 2014-02-15 |   69 |      13
   5386 | 2014-02-14 |   49 |      13
   5387 | 2014-02-16 |   82 |      16
   5388 | 2014-02-16 |   62 |      15
   5389 | 2014-02-09 |    8 |      16
   5390 | 2014-02-16 |   68 |      14
   5390 | 2014-02-15 |   54 |      14
   5391 | 2014-02-15 |   57 |      12
   5392 | 2014-02-10 |   13 |      12
   5393 | 2014-02-17 |   88 |      15
   5394 | 2014-02-14 |   49 |      13
   5395 | 2014-02-11 |   28 |      16
   5396 | 2014-02-17 |   80 |      13
   5396 | 2014-02-14 |   45 |      13
   5397 | 2014-02-10 |   14 |      16
   5398 | 2014-02-12 |   37 |      15
   5399 | 2014-02-10 |   21 |      14
   5399 | 2014-02-15 |   67 |      14
   5400 | 2014-02-12 |   36 |      15
   5400 | 2014-02-16 |   78 |      15
   5401 | 2014-02-11 |   24 |      13
   5402 | 2014-02-13 |   40 |      14
   5403 | 2014-02-17 |   67 |      13
   5404 | 2014-02-09 |    5 |      15
   5405 | 2014-02-09 |    2 |      15
   5406 | 2014-02-12 |   40 |      18
   5407 | 2014-02-09 |    8 |      19
   5408 | 2014-02-17 |   78 |      16
   5409 | 2014-02-13 |   36 |      12
   5409 | 2014-02-17 |   78 |      12
   5409 | 2014-02-12 |   24 |      12
   5410 | 2014-02-16 |   63 |      14
   5411 | 2014-02-17 |   74 |      15
   5412 | 2014-02-12 |   38 |      14
   5413 | 2014-02-10 |   18 |      15
   5414 | 2014-02-11 |   24 |      12
   5415 | 2014-02-11 |   30 |      13
   5415 | 2014-02-09 |    8 |      13
   5416 | 2014-02-13 |   36 |      13
   5416 | 2014-02-15 |   59 |      13
   5416 | 2014-02-16 |   72 |      13
   5417 | 2014-02-12 |   34 |      15
   5418 | 2014-02-10 |   15 |      13
   5419 | 2014-02-09 |    3 |      16
   5420 | 2014-02-16 |   68 |      14
   5421 | 2014-02-15 |   70 |      15
   5422 | 2014-02-14 |   53 |      16
   5423 | 2014-02-15 |   59 |      14
   5424 | 2014-02-13 |   36 |      14
   5424 | 2014-02-17 |   74 |      14
   5425 | 2014-02-11 |   25 |      13
   5425 | 2014-02-14 |   57 |      13
   5426 | 2014-02-16 |   72 |      15
   5427 | 2014-02-11 |   30 |      15
   5427 | 2014-02-10 |   15 |      15
   5428 | 2014-02-12 |   42 |      16
   5429 | 2014-02-09 |    6 |      15
   5430 | 2014-02-15 |   66 |      13
   5430 | 2014-02-11 |   24 |      13
   5431 | 2014-02-12 |   26 |      16
   5432 | 2014-02-09 |    7 |      13
   5433 | 2014-02-13 |   47 |      16
   5434 | 2014-02-16 |   74 |      15
   5435 | 2014-02-11 |   35 |      15
   5436 | 2014-02-10 |   21 |      14
   5437 | 2014-02-16 |   60 |      16
   5438 | 2014-02-14 |   50 |      15
   5439 | 2014-02-14 |   52 |      16
   5440 | 2014-02-11 |   29 |      14
   5440 | 2014-02-14 |   64 |      14
   5441 | 2014-02-15 |   83 |      15
   5442 | 2014-02-12 |   35 |      16
   5443 | 2014-02-17 |   88 |      17
   5444 | 2014-02-12 |   30 |      15
   5445 | 2014-02-17 |   75 |      14
   5445 | 2014-02-10 |   13 |      14
   5446 | 2014-02-09 |    7 |      10
   5447 | 2014-02-14 |   35 |      13
   5448 | 2014-02-15 |   62 |      13
   5449 | 2014-02-11 |   15 |      15
   5450 | 2014-02-11 |   19 |      14
   5451 | 2014-02-14 |   45 |      13
   5452 | 2014-02-13 |   49 |      14
   5453 | 2014-02-15 |   66 |      17
   5454 | 2014-02-12 |   34 |      14
   5454 | 2014-02-09 |    6 |      14
   5455 | 2014-02-11 |   33 |      14
   5456 | 2014-02-17 |   86 |      18
   5457 | 2014-02-14 |   67 |      20
   5458 | 2014-02-16 |   69 |      17
   5459 | 2014-02-13 |   50 |      14
   5460 | 2014-02-15 |   60 |      18
   5461 | 2014-02-13 |   41 |      16
   5462 | 2014-02-11 |   32 |      13
   5463 | 2014-02-14 |   53 |      13
   5464 | 2014-02-10 |   13 |      17
   5465 | 2014-02-14 |   54 |      15
   5466 | 2014-02-16 |   78 |      16
   5467 | 2014-02-13 |   44 |      12
   5467 | 2014-02-15 |   64 |      12
   5467 | 2014-02-09 |    6 |      12
   5467 | 2014-02-11 |   24 |      12
   5468 | 2014-02-17 |   75 |      15
   5469 | 2014-02-16 |   73 |      15
   5470 | 2014-02-15 |   61 |      11
   5471 | 2014-02-10 |   22 |      15
   5472 | 2014-02-17 |   81 |      14
   5472 | 2014-02-11 |   16 |      14
   5473 | 2014-02-15 |   72 |      15
   5473 | 2014-02-10 |    9 |      15
   5474 | 2014-02-12 |   39 |      20
   5475 | 2014-02-09 |    8 |      15
   5476 | 2014-02-14 |   51 |      15
   5477 | 2014-02-10 |   22 |      16
   5478 | 2014-02-11 |   28 |      16
   5479 | 2014-02-10 |   22 |      15
   5480 | 2014-02-11 |   33 |      15
   5481 | 2014-02-12 |   37 |      14
   5482 | 2014-02-15 |   55 |      14
   5483 | 2014-02-09 |   10 |      14
   5484 | 2014-02-14 |   54 |      16
   5485 | 2014-02-12 |   27 |      15
   5486 | 2014-02-17 |   68 |      12
   5486 | 2014-02-14 |   38 |      12
   5487 | 2014-02-13 |   37 |      15
   5488 | 2014-02-15 |   57 |      13
   5488 | 2014-02-17 |   82 |      13
   5489 | 2014-02-17 |   79 |      15
   5489 | 2014-02-12 |   30 |      15
   5490 | 2014-02-17 |   78 |      13
   5491 | 2014-02-09 |    5 |      12
   5492 | 2014-02-15 |   57 |      11
   5492 | 2014-02-08 |    0 |      11
   5493 | 2014-02-11 |   22 |      16
   5494 | 2014-02-16 |   63 |      12
   5495 | 2014-02-12 |   31 |      13
   5496 | 2014-02-11 |   29 |      17
   5497 | 2014-02-17 |   84 |      15
   5498 | 2014-02-15 |   60 |      14
   5499 | 2014-02-10 |   14 |      15
   5500 | 2014-02-12 |   33 |      14
   5501 | 2014-02-16 |   76 |      17
   5502 | 2014-02-13 |   37 |      11
   5502 | 2014-02-09 |    3 |      11
   5503 | 2014-02-12 |   34 |      18
   5504 | 2014-02-11 |   33 |      20
   5505 | 2014-02-12 |   25 |      18
   5506 | 2014-02-17 |   81 |      16
   5507 | 2014-02-16 |   63 |      15
   5508 | 2014-02-14 |   45 |      15
   5509 | 2014-02-11 |   24 |      14
   5509 | 2014-02-13 |   50 |      14
   5509 | 2014-02-15 |   74 |      14
   5510 | 2014-02-16 |   74 |      15
   5511 | 2014-02-13 |   50 |      15
   5511 | 2014-02-10 |   20 |      15
   5512 | 2014-02-14 |   61 |      16
   5513 | 2014-02-08 |    0 |      14
   5514 | 2014-02-16 |   58 |      13
   5515 | 2014-02-16 |   65 |      12
   5515 | 2014-02-12 |   28 |      12
   5516 | 2014-02-17 |   80 |      13
   5517 | 2014-02-15 |   62 |      20
   5518 | 2014-02-09 |    5 |      17
   5519 | 2014-02-12 |   40 |      14
   5520 | 2014-02-15 |   62 |      17
   5521 | 2014-02-12 |   33 |      13
