 userid |   ddate    | tpos | lengthh 
   4257 | 2014-02-19 |  112 |      15
   4257 | 2014-02-12 |   39 |      15
   4257 | 2014-02-16 |   78 |      15
   4258 | 2014-02-17 |   65 |      13
   4259 | 2014-02-18 |  107 |      17
   4260 | 2014-02-25 |  173 |      14
   4260 | 2014-02-21 |  123 |      14
   4261 | 2014-02-18 |  103 |      17
   4262 | 2014-02-13 |   57 |      15
   4262 | 2014-02-20 |  120 |      15
   4263 | 2014-02-12 |   28 |      13
   4263 | 2014-02-25 |  157 |      13
   4264 | 2014-02-20 |   90 |      14
   4264 | 2014-02-16 |   55 |      14
   4265 | 2014-02-24 |  150 |      17
   4266 | 2014-02-13 |   38 |      16
   4267 | 2014-02-11 |   32 |      16
   4267 | 2014-02-26 |  176 |      16
   4268 | 2014-02-10 |   15 |      16
   4269 | 2014-02-24 |  148 |      17
   4270 | 2014-02-25 |  170 |      17
   4271 | 2014-02-18 |   84 |      14
   4272 | 2014-02-26 |  170 |      15
   4273 | 2014-02-09 |    7 |      16
   4274 | 2014-02-13 |   44 |      15
   4275 | 2014-02-20 |  111 |      18
   4276 | 2014-02-22 |  120 |      14
   4276 | 2014-02-24 |  148 |      14
   4276 | 2014-02-23 |  134 |      14
   4277 | 2014-02-13 |   53 |      17
   4278 | 2014-02-14 |   56 |      18
   4279 | 2014-02-14 |   57 |      19
   4280 | 2014-02-19 |  106 |      19
   4281 | 2014-02-19 |   99 |      16
   4282 | 2014-02-11 |   24 |      19
   4283 | 2014-02-22 |  125 |      16
   4284 | 2014-02-09 |    5 |      17
   4285 | 2014-02-13 |   43 |      15
   4286 | 2014-02-27 |  170 |      15
   4287 | 2014-02-16 |   77 |      16
   4288 | 2014-02-10 |   11 |      17
   4289 | 2014-02-12 |   37 |      14
   4290 | 2014-02-13 |   45 |      15
   4291 | 2014-02-13 |   36 |      16
   4291 | 2014-02-26 |  175 |      16
   4292 | 2014-02-12 |   30 |      18
   4293 | 2014-02-20 |  109 |      13
   4293 | 2014-02-26 |  173 |      13
   4293 | 2014-02-25 |  160 |      13
   4293 | 2014-02-23 |  138 |      13
   4294 | 2014-02-23 |  132 |      13
   4295 | 2014-02-16 |   71 |      16
   4296 | 2014-02-26 |  185 |      16
   4296 | 2014-02-21 |  120 |      16
   4297 | 2014-02-22 |  120 |      14
   4298 | 2014-02-10 |   15 |      17
   4299 | 2014-02-19 |  110 |      19
   4300 | 2014-02-20 |  112 |      19
   4301 | 2014-02-26 |  190 |      17
   4302 | 2014-02-11 |   24 |      15
   4303 | 2014-02-10 |   22 |      19
   4304 | 2014-02-20 |  108 |      21
   4305 | 2014-02-21 |  135 |      13
   4305 | 2014-02-19 |  111 |      13
   4306 | 2014-02-18 |   85 |      17
   4307 | 2014-02-25 |  165 |      15
   4308 | 2014-02-15 |   72 |      16
   4309 | 2014-02-16 |   82 |      19
   4310 | 2014-02-20 |  143 |      16
   4311 | 2014-02-24 |  149 |      23
   4312 | 2014-02-19 |   88 |      16
   4313 | 2014-02-23 |  144 |      18
   4314 | 2014-02-25 |  146 |      15
   4315 | 2014-02-16 |   67 |      18
   4316 | 2014-02-25 |  159 |      15
   4317 | 2014-02-09 |    2 |      14
   4317 | 2014-02-20 |   94 |      14
   4317 | 2014-02-21 |  108 |      14
   4318 | 2014-02-17 |   69 |      16
   4319 | 2014-02-15 |   78 |      18
   4319 | 2014-02-09 |    4 |      18
   4320 | 2014-02-24 |  158 |      15
   4321 | 2014-02-15 |   62 |      15
   4322 | 2014-02-17 |   90 |      12
   4322 | 2014-02-12 |   38 |      12
   4322 | 2014-02-25 |  170 |      12
   4322 | 2014-02-13 |   50 |      12
   4323 | 2014-02-10 |   21 |      13
   4324 | 2014-02-12 |   35 |      17
   4324 | 2014-02-19 |   97 |      17
   4324 | 2014-02-26 |  180 |      17
   4325 | 2014-02-16 |   56 |      16
   4326 | 2014-02-16 |   73 |      15
   4327 | 2014-02-17 |  100 |      18
   4328 | 2014-02-17 |   74 |      16
   4328 | 2014-02-14 |   44 |      16
   4329 | 2014-02-26 |  157 |      16
   4330 | 2014-02-11 |   20 |      16
   4331 | 2014-02-26 |  172 |      14
   4332 | 2014-02-15 |   59 |      18
   4333 | 2014-02-16 |   91 |      20
   4334 | 2014-02-27 |  183 |      15
   4335 | 2014-02-24 |  157 |      14
   4336 | 2014-02-17 |   84 |      14
   4337 | 2014-02-21 |  123 |      17
   4338 | 2014-02-20 |  101 |      14
   4339 | 2014-02-18 |  110 |      15
   4340 | 2014-02-21 |  110 |      14
   4341 | 2014-02-18 |   85 |      17
   4342 | 2014-02-20 |  119 |      15
   4343 | 2014-02-24 |  150 |      16
   4344 | 2014-02-24 |  135 |      16
   4345 | 2014-02-09 |    3 |      14
   4346 | 2014-02-15 |   70 |      18
   4347 | 2014-02-22 |  119 |      18
   4348 | 2014-02-16 |   90 |      16
   4349 | 2014-02-17 |   96 |      14
   4350 | 2014-02-19 |  120 |      18
   4351 | 2014-02-20 |  112 |      14
   4351 | 2014-02-22 |  132 |      14
   4352 | 2014-02-18 |  102 |      16
   4353 | 2014-02-19 |  110 |      17
   4354 | 2014-02-24 |  155 |      17
   4355 | 2014-02-26 |  182 |      16
   4356 | 2014-02-17 |   91 |      16
   4357 | 2014-02-11 |   25 |      16
   4357 | 2014-02-17 |   82 |      16
   4358 | 2014-02-17 |   95 |      17
   4359 | 2014-02-22 |  112 |      17
   4360 | 2014-02-12 |   38 |      14
   4360 | 2014-02-15 |   72 |      14
   4360 | 2014-02-19 |  111 |      14
   4361 | 2014-02-20 |  101 |      16
   4362 | 2014-02-27 |  169 |      14
   4363 | 2014-02-21 |  112 |      15
   4364 | 2014-02-18 |   88 |      14
   4364 | 2014-02-10 |   16 |      14
   4365 | 2014-02-13 |   53 |      18
   4366 | 2014-02-16 |   71 |      17
   4367 | 2014-02-13 |   41 |      16
   4367 | 2014-02-16 |   87 |      16
   4367 | 2014-02-15 |   71 |      16
   4368 | 2014-02-23 |  142 |      15
   4369 | 2014-02-25 |  164 |      14
   4369 | 2014-02-21 |  118 |      14
   4369 | 2014-02-18 |   85 |      14
   4370 | 2014-02-12 |   41 |      14
   4371 | 2014-02-09 |    3 |      14
   4371 | 2014-02-20 |  113 |      14
   4372 | 2014-02-24 |  143 |      15
   4373 | 2014-02-14 |   55 |      16
   4373 | 2014-02-19 |  107 |      16
   4374 | 2014-02-16 |   71 |      16
   4375 | 2014-02-12 |   32 |      15
   4375 | 2014-02-15 |   58 |      15
   4375 | 2014-02-18 |   97 |      15
   4375 | 2014-02-17 |   82 |      15
   4376 | 2014-02-13 |   59 |      21
   4377 | 2014-02-12 |   38 |      16
   4377 | 2014-02-26 |  205 |      16
   4378 | 2014-02-27 |  174 |      18
   4379 | 2014-02-25 |  151 |      14
   4380 | 2014-02-21 |  130 |      19
   4381 | 2014-02-16 |   68 |      15
   4382 | 2014-02-17 |   89 |      14
   4383 | 2014-02-12 |   38 |      18
   4384 | 2014-02-18 |   86 |      17
   4385 | 2014-02-11 |   23 |      19
   4386 | 2014-02-19 |  115 |      17
   4387 | 2014-02-21 |  129 |      18
   4388 | 2014-02-22 |  129 |      17
   4389 | 2014-02-11 |   22 |      15
   4390 | 2014-02-14 |   55 |      17
   4391 | 2014-02-23 |  145 |      14
   4391 | 2014-02-20 |  108 |      14
   4391 | 2014-02-11 |   14 |      14
   4392 | 2014-02-21 |  133 |      17
   4393 | 2014-02-11 |   17 |      18
   4394 | 2014-02-13 |   44 |      15
   4394 | 2014-02-17 |   83 |      15
   4395 | 2014-02-22 |  114 |      15
   4396 | 2014-02-09 |    7 |      14
   4397 | 2014-02-09 |    3 |      16
   4398 | 2014-02-11 |   34 |      18
   4399 | 2014-02-23 |  149 |      14
   4399 | 2014-02-14 |   55 |      14
   4400 | 2014-02-14 |   55 |      16
   4401 | 2014-02-14 |   48 |      18
   4402 | 2014-02-27 |  200 |      16
   4403 | 2014-02-25 |  171 |      16
   4403 | 2014-02-14 |   57 |      16
   4404 | 2014-02-24 |  125 |      21
   4405 | 2014-02-17 |   88 |      16
   4406 | 2014-02-27 |  190 |      17
   4407 | 2014-02-18 |   88 |      15
   4407 | 2014-02-21 |  119 |      15
   4408 | 2014-02-17 |   74 |      17
   4409 | 2014-02-25 |  164 |      14
   4410 | 2014-02-14 |   63 |      18
   4411 | 2014-02-18 |   91 |      15
   4411 | 2014-02-11 |   21 |      15
   4412 | 2014-02-11 |   22 |      14
   4413 | 2014-02-24 |  157 |      18
   4414 | 2014-02-12 |   50 |      16
   4415 | 2014-02-19 |   84 |      13
   4415 | 2014-02-22 |  119 |      13
   4416 | 2014-02-27 |  204 |      17
   4417 | 2014-02-22 |  128 |      14
   4417 | 2014-02-15 |   68 |      14
   4417 | 2014-02-16 |   82 |      14
   4418 | 2014-02-27 |  185 |      17
   4419 | 2014-02-27 |  198 |      14
   4419 | 2014-02-23 |  155 |      14
   4419 | 2014-02-09 |    4 |      14
   4419 | 2014-02-15 |   62 |      14
   4420 | 2014-02-24 |  143 |      22
   4421 | 2014-02-17 |   80 |      21
   4422 | 2014-02-18 |   90 |      15
   4423 | 2014-02-23 |  164 |      18
   4424 | 2014-02-20 |  110 |      16
   4425 | 2014-02-16 |   81 |      17
   4426 | 2014-02-14 |   55 |      17
   4427 | 2014-02-23 |  150 |      15
   4428 | 2014-02-12 |   34 |      14
   4429 | 2014-02-11 |   27 |      16
   4430 | 2014-02-09 |    6 |      16
   4431 | 2014-02-14 |   53 |      18
   4432 | 2014-02-15 |   73 |      18
   4433 | 2014-02-26 |  160 |      14
   4433 | 2014-02-11 |   35 |      14
   4433 | 2014-02-09 |   10 |      14
   4434 | 2014-02-16 |   63 |      15
   4434 | 2014-02-20 |  116 |      15
   4435 | 2014-02-27 |  165 |      16
   4435 | 2014-02-09 |    8 |      16
   4436 | 2014-02-24 |  172 |      17
   4436 | 2014-02-21 |  137 |      17
   4436 | 2014-02-11 |   31 |      17
   4437 | 2014-02-14 |   56 |      16
   4438 | 2014-02-22 |  136 |      20
   4439 | 2014-02-14 |   65 |      16
   4439 | 2014-02-23 |  159 |      16
   4439 | 2014-02-12 |   43 |      16
   4440 | 2014-02-19 |  115 |      17
   4441 | 2014-02-27 |  174 |      13
   4442 | 2014-02-19 |  122 |      16
   4443 | 2014-02-09 |    6 |      17
   4444 | 2014-02-17 |   65 |      18
   4445 | 2014-02-11 |   30 |      18
   4446 | 2014-02-16 |   79 |      14
   4446 | 2014-02-13 |   45 |      14
   4447 | 2014-02-12 |   26 |      17
   4448 | 2014-02-11 |   22 |      17
   4449 | 2014-02-20 |  129 |      14
   4449 | 2014-02-26 |  191 |      14
   4450 | 2014-02-24 |  165 |      19
   4451 | 2014-02-17 |   78 |      17
   4452 | 2014-02-10 |   13 |      16
   4452 | 2014-02-14 |   53 |      16
   4453 | 2014-02-13 |   54 |      17
   4454 | 2014-02-13 |   48 |      16
   4455 | 2014-02-10 |   18 |      21
   4456 | 2014-02-25 |  183 |      17
   4457 | 2014-02-15 |   60 |      17
   4458 | 2014-02-13 |   43 |      18
   4458 | 2014-02-11 |   17 |      18
   4459 | 2014-02-26 |  192 |      19
   4460 | 2014-02-25 |  149 |      15
   4461 | 2014-02-12 |   34 |      15
   4461 | 2014-02-21 |  126 |      15
   4462 | 2014-02-25 |  156 |      18
   4463 | 2014-02-27 |  196 |      15
   4463 | 2014-02-15 |   77 |      15
   4463 | 2014-02-10 |   18 |      15
   4464 | 2014-02-11 |   27 |      17
   4464 | 2014-02-22 |  152 |      17
   4465 | 2014-02-11 |   29 |      15
   4466 | 2014-02-17 |   79 |      15
   4467 | 2014-02-22 |  134 |      16
   4468 | 2014-02-15 |   63 |      18
   4469 | 2014-02-21 |  121 |      14
   4470 | 2014-02-14 |   55 |      14
   4471 | 2014-02-23 |  142 |      14
   4471 | 2014-02-25 |  164 |      14
   4471 | 2014-02-12 |   30 |      14
   4472 | 2014-02-15 |   62 |      16
   4473 | 2014-02-20 |  132 |      17
   4474 | 2014-02-21 |  119 |      16
   4475 | 2014-02-26 |  180 |      15
   4475 | 2014-02-19 |  118 |      15
   4475 | 2014-02-14 |   57 |      15
   4476 | 2014-02-21 |  127 |      14
   4477 | 2014-02-27 |  186 |      17
   4478 | 2014-02-24 |  145 |      17
   4479 | 2014-02-23 |  127 |      14
   4480 | 2014-02-09 |    7 |      18
   4481 | 2014-02-23 |  149 |      15
   4481 | 2014-02-09 |    7 |      15
   4482 | 2014-02-15 |   66 |      17
   4483 | 2014-02-11 |   31 |      17
   4483 | 2014-02-14 |   67 |      17
   4484 | 2014-02-23 |  154 |      16
   4485 | 2014-02-08 |    0 |      13
   4485 | 2014-02-27 |  160 |      13
   4486 | 2014-02-14 |   44 |      16
   4487 | 2014-02-26 |  193 |      18
   4488 | 2014-02-20 |  101 |      14
   4489 | 2014-02-17 |   75 |      14
   4490 | 2014-02-09 |    7 |      17
   4491 | 2014-02-09 |    4 |      15
   4492 | 2014-02-21 |  108 |      12
   4492 | 2014-02-25 |  145 |      12
   4492 | 2014-02-13 |   37 |      12
   4492 | 2014-02-16 |   66 |      12
   4493 | 2014-02-10 |   22 |      15
   4494 | 2014-02-09 |    2 |      17
   4495 | 2014-02-27 |  195 |      15
   4495 | 2014-02-09 |    6 |      15
   4495 | 2014-02-14 |   67 |      15
   4495 | 2014-02-26 |  180 |      15
   4496 | 2014-02-11 |   34 |      15
   4496 | 2014-02-12 |   49 |      15
   4496 | 2014-02-09 |    9 |      15
   4497 | 2014-02-20 |  132 |      15
   4497 | 2014-02-11 |   30 |      15
   4497 | 2014-02-18 |  110 |      15
   4497 | 2014-02-13 |   57 |      15
   4498 | 2014-02-19 |  113 |      14
   4498 | 2014-02-15 |   71 |      14
   4498 | 2014-02-24 |  167 |      14
   4499 | 2014-02-17 |   93 |      20
   4500 | 2014-02-15 |   50 |      18
   4501 | 2014-02-25 |  172 |      19
   4502 | 2014-02-12 |   28 |      15
   4503 | 2014-02-14 |   48 |      14
   4504 | 2014-02-12 |   37 |      13
   4504 | 2014-02-09 |    5 |      13
   4504 | 2014-02-18 |   89 |      13
   4504 | 2014-02-21 |  118 |      13
   4505 | 2014-02-22 |  129 |      15
   4506 | 2014-02-22 |  151 |      15
   4506 | 2014-02-09 |    8 |      15
   4507 | 2014-02-14 |   49 |      15
   4508 | 2014-02-12 |   41 |      16
   4509 | 2014-02-12 |   35 |      15
   4510 | 2014-02-14 |   32 |      17
   4511 | 2014-02-20 |   96 |      15
   4512 | 2014-02-12 |   32 |      17
   4513 | 2014-02-19 |   90 |      16
   4514 | 2014-02-10 |   19 |      18
   4515 | 2014-02-23 |  152 |      20
   4516 | 2014-02-23 |  144 |      18
   4517 | 2014-02-16 |   64 |      16
   4518 | 2014-02-11 |   17 |      17
   4519 | 2014-02-21 |  125 |      19
   4520 | 2014-02-19 |  108 |      14
   4521 | 2014-02-12 |   35 |      17
   4522 | 2014-02-19 |   94 |      16
   4522 | 2014-02-16 |   60 |      16
   4523 | 2014-02-14 |   57 |      13
   4524 | 2014-02-13 |   45 |      14
   4524 | 2014-02-18 |   88 |      14
   4525 | 2014-02-14 |   61 |      18
   4526 | 2014-02-26 |  170 |      15
   4527 | 2014-02-18 |   90 |      15
   4528 | 2014-02-18 |   82 |      18
   4529 | 2014-02-11 |   21 |      17
   4530 | 2014-02-24 |  141 |      14
   4531 | 2014-02-12 |   35 |      17
   4532 | 2014-02-22 |  150 |      18
   4533 | 2014-02-13 |   40 |      14
   4534 | 2014-02-13 |   55 |      15
   4534 | 2014-02-21 |  141 |      15
   4534 | 2014-02-11 |   27 |      15
   4535 | 2014-02-13 |   47 |      18
   4536 | 2014-02-15 |   67 |      16
   4536 | 2014-02-23 |  145 |      16
   4537 | 2014-02-21 |   94 |      15
   4538 | 2014-02-21 |  137 |      19
   4539 | 2014-02-19 |  105 |      18
   4539 | 2014-02-11 |   25 |      18
   4540 | 2014-02-23 |  143 |      20
   4541 | 2014-02-23 |  136 |      14
   4542 | 2014-02-24 |  157 |      19
   4543 | 2014-02-09 |    9 |      16
   4544 | 2014-02-19 |   98 |      18
   4545 | 2014-02-17 |   71 |      13
   4545 | 2014-02-18 |   84 |      13
   4545 | 2014-02-27 |  164 |      13
   4546 | 2014-02-09 |    8 |      17
   4547 | 2014-02-12 |   29 |      17
   4548 | 2014-02-19 |   98 |      19
   4549 | 2014-02-15 |   57 |      15
   4550 | 2014-02-21 |   91 |      17
   4551 | 2014-02-10 |   11 |      15
   4552 | 2014-02-16 |   67 |      19
   4553 | 2014-02-19 |  102 |      14
   4554 | 2014-02-10 |   18 |      19
   4555 | 2014-02-16 |   63 |      14
   4556 | 2014-02-10 |   20 |      14
   4556 | 2014-02-21 |  123 |      14
   4557 | 2014-02-16 |   74 |      20
   4558 | 2014-02-23 |  132 |      13
   4558 | 2014-02-26 |  163 |      13
   4559 | 2014-02-13 |   41 |      17
   4560 | 2014-02-11 |   26 |      18
   4561 | 2014-02-09 |    6 |      17
   4562 | 2014-02-13 |   43 |      18
   4563 | 2014-02-23 |  135 |      15
   4564 | 2014-02-24 |  143 |      13
   4565 | 2014-02-21 |  115 |      14
   4565 | 2014-02-26 |  164 |      14
   4566 | 2014-02-26 |  175 |      15
   4567 | 2014-02-14 |   43 |      15
   4568 | 2014-02-14 |   56 |      17
   4569 | 2014-02-10 |   19 |      14
   4569 | 2014-02-13 |   54 |      14
   4570 | 2014-02-26 |  179 |      14
   4570 | 2014-02-12 |   42 |      14
   4571 | 2014-02-21 |  108 |      16
   4572 | 2014-02-26 |  181 |      17
   4573 | 2014-02-27 |  164 |      14
   4574 | 2014-02-25 |  145 |      13
   4575 | 2014-02-11 |   26 |      15
   4576 | 2014-02-27 |  173 |      16
   4577 | 2014-02-16 |   67 |      16
   4578 | 2014-02-17 |   86 |      16
   4579 | 2014-02-16 |   70 |      16
   4580 | 2014-02-26 |  160 |      15
   4581 | 2014-02-18 |  129 |      19
   4582 | 2014-02-22 |  143 |      17
   4583 | 2014-02-23 |  146 |      13
   4583 | 2014-02-10 |   19 |      13
   4584 | 2014-02-26 |  139 |      14
   4585 | 2014-02-21 |  131 |      19
   4586 | 2014-02-10 |   14 |      16
   4587 | 2014-02-13 |   62 |      18
   4588 | 2014-02-14 |   46 |      15
   4589 | 2014-02-09 |    3 |      12
   4589 | 2014-02-19 |   82 |      12
   4589 | 2014-02-27 |  153 |      12
   4589 | 2014-02-13 |   35 |      12
   4590 | 2014-02-09 |   10 |      15
   4591 | 2014-02-16 |   77 |      18
   4592 | 2014-02-21 |  145 |      15
   4593 | 2014-02-13 |   50 |      15
   4593 | 2014-02-12 |   35 |      15
   4594 | 2014-02-23 |  156 |      19
   4595 | 2014-02-23 |  144 |      16
   4596 | 2014-02-18 |   96 |      15
   4597 | 2014-02-27 |  188 |      16
   4598 | 2014-02-10 |   15 |      16
   4599 | 2014-02-17 |   87 |      17
   4599 | 2014-02-14 |   57 |      17
   4600 | 2014-02-27 |  193 |      17
   4601 | 2014-02-21 |  114 |      13
   4602 | 2014-02-15 |   70 |      16
   4602 | 2014-02-20 |  121 |      16
   4603 | 2014-02-16 |   70 |      16
   4604 | 2014-02-24 |  153 |      16
   4605 | 2014-02-24 |  153 |      18
   4606 | 2014-02-15 |   77 |      18
   4607 | 2014-02-13 |   45 |      16
   4608 | 2014-02-16 |   79 |      17
   4608 | 2014-02-24 |  150 |      17
   4608 | 2014-02-25 |  167 |      17
   4609 | 2014-02-20 |  115 |      14
   4609 | 2014-02-17 |   85 |      14
   4610 | 2014-02-09 |    9 |      16
   4610 | 2014-02-12 |   39 |      16
   4611 | 2014-02-18 |   90 |      15
   4612 | 2014-02-17 |   78 |      14
   4612 | 2014-02-18 |   92 |      14
   4613 | 2014-02-25 |  142 |      15
   4614 | 2014-02-22 |  136 |      16
   4615 | 2014-02-25 |  155 |      15
   4615 | 2014-02-11 |   27 |      15
   4616 | 2014-02-09 |    7 |      15
   4617 | 2014-02-25 |  160 |      16
   4618 | 2014-02-27 |  184 |      14
   4618 | 2014-02-26 |  170 |      14
   4619 | 2014-02-09 |    4 |      15
   4620 | 2014-02-13 |   48 |      14
   4620 | 2014-02-19 |  114 |      14
   4620 | 2014-02-20 |  128 |      14
   4620 | 2014-02-26 |  192 |      14
   4621 | 2014-02-14 |   63 |      17
   4622 | 2014-02-25 |  157 |      15
   4623 | 2014-02-12 |   30 |      14
   4624 | 2014-02-10 |   15 |      19
   4625 | 2014-02-12 |   29 |      15
   4626 | 2014-02-25 |  146 |      14
   4627 | 2014-02-25 |  128 |      17
   4628 | 2014-02-17 |   79 |      15
   4629 | 2014-02-13 |   48 |      15
   4630 | 2014-02-14 |   56 |      12
   4630 | 2014-02-22 |  122 |      12
   4630 | 2014-02-11 |   25 |      12
   4631 | 2014-02-17 |   90 |      15
   4631 | 2014-02-10 |   17 |      15
   4632 | 2014-02-24 |  139 |      16
   4633 | 2014-02-12 |   24 |      15
   4634 | 2014-02-23 |  136 |      16
   4635 | 2014-02-17 |   77 |      13
   4635 | 2014-02-16 |   64 |      13
   4636 | 2014-02-11 |   28 |      13
   4637 | 2014-02-13 |   33 |      14
   4637 | 2014-02-18 |   95 |      14
   4637 | 2014-02-14 |   47 |      14
   4638 | 2014-02-23 |  132 |      17
   4639 | 2014-02-23 |  153 |      17
   4640 | 2014-02-10 |   23 |      14
   4641 | 2014-02-16 |   77 |      18
   4642 | 2014-02-20 |  117 |      16
   4643 | 2014-02-20 |  107 |      13
   4643 | 2014-02-10 |   18 |      13
   4643 | 2014-02-13 |   49 |      13
   4644 | 2014-02-26 |  159 |      14
   4644 | 2014-02-21 |  110 |      14
   4644 | 2014-02-18 |   74 |      14
   4645 | 2014-02-16 |   59 |      17
   4646 | 2014-02-13 |   46 |      16
   4647 | 2014-02-27 |  191 |      18
   4648 | 2014-02-10 |   13 |      15
   4648 | 2014-02-25 |  164 |      15
   4649 | 2014-02-21 |  114 |      15
   4650 | 2014-02-17 |   80 |      16
   4651 | 2014-02-26 |  188 |      15
   4652 | 2014-02-22 |  139 |      17
   4653 | 2014-02-26 |  156 |      12
   4653 | 2014-02-22 |  118 |      12
   4653 | 2014-02-20 |   96 |      12
   4654 | 2014-02-10 |   24 |      16
   4655 | 2014-02-23 |  143 |      15
   4656 | 2014-02-26 |  167 |      17
   4657 | 2014-02-23 |  139 |      14
   4658 | 2014-02-19 |   98 |      18
   4659 | 2014-02-24 |  151 |      18
   4660 | 2014-02-15 |   52 |      12
   4661 | 2014-02-09 |    7 |      19
   4662 | 2014-02-21 |  127 |      15
   4662 | 2014-02-15 |   62 |      15
   4663 | 2014-02-25 |  160 |      16
   4664 | 2014-02-27 |  194 |      15
   4664 | 2014-02-19 |  104 |      15
   4665 | 2014-02-16 |   79 |      16
   4666 | 2014-02-12 |   35 |      16
   4667 | 2014-02-20 |  130 |      15
   4667 | 2014-02-15 |   74 |      15
   4668 | 2014-02-25 |  169 |      15
   4669 | 2014-02-10 |   12 |      18
   4670 | 2014-02-21 |  131 |      15
   4670 | 2014-02-16 |   79 |      15
   4670 | 2014-02-13 |   44 |      15
   4671 | 2014-02-12 |   33 |      20
   4672 | 2014-02-20 |   99 |      14
   4672 | 2014-02-09 |    8 |      14
   4673 | 2014-02-23 |  138 |      19
   4674 | 2014-02-22 |  148 |      17
   4675 | 2014-02-17 |   74 |      19
   4676 | 2014-02-25 |  184 |      16
   4677 | 2014-02-12 |   31 |      14
   4678 | 2014-02-26 |  170 |      17
   4679 | 2014-02-26 |  186 |      17
   4680 | 2014-02-09 |    5 |      18
   4681 | 2014-02-16 |   61 |      14
   4681 | 2014-02-20 |   97 |      14
   4682 | 2014-02-09 |    4 |      15
   4682 | 2014-02-26 |  159 |      15
   4683 | 2014-02-09 |    4 |      16
   4684 | 2014-02-13 |   51 |      16
   4685 | 2014-02-23 |  171 |      18
   4685 | 2014-02-09 |    9 |      18
   4686 | 2014-02-17 |   82 |      13
   4687 | 2014-02-26 |  184 |      16
   4688 | 2014-02-18 |   90 |      14
   4689 | 2014-02-13 |   47 |      17
   4690 | 2014-02-09 |    5 |      14
   4690 | 2014-02-21 |  118 |      14
   4690 | 2014-02-25 |  161 |      14
   4690 | 2014-02-26 |  175 |      14
   4691 | 2014-02-14 |   56 |      18
   4692 | 2014-02-26 |  175 |      16
   4693 | 2014-02-20 |  116 |      15
   4694 | 2014-02-20 |  135 |      17
   4695 | 2014-02-09 |    6 |      15
   4696 | 2014-02-23 |  144 |      16
   4697 | 2014-02-19 |  102 |      15
   4698 | 2014-02-20 |  110 |      20
   4699 | 2014-02-10 |   15 |      15
   4700 | 2014-02-25 |  163 |      14
   4701 | 2014-02-27 |  186 |      19
   4702 | 2014-02-14 |   58 |      15
   4703 | 2014-02-25 |  160 |      16
   4704 | 2014-02-25 |  164 |      18
   4705 | 2014-02-22 |  108 |      16
   4706 | 2014-02-20 |  102 |      14
   4707 | 2014-02-20 |  108 |      16
   4708 | 2014-02-16 |   66 |      17
   4709 | 2014-02-21 |  134 |      17
   4710 | 2014-02-17 |   84 |      19
   4711 | 2014-02-17 |   98 |      17
   4712 | 2014-02-26 |  142 |      15
   4713 | 2014-02-17 |   90 |      14
   4713 | 2014-02-12 |   39 |      14
   4714 | 2014-02-25 |  171 |      17
   4715 | 2014-02-23 |  136 |      15
   4715 | 2014-02-16 |   78 |      15
   4716 | 2014-02-20 |  115 |      19
   4717 | 2014-02-14 |   61 |      16
   4717 | 2014-02-15 |   77 |      16
   4718 | 2014-02-10 |   10 |      16
   4719 | 2014-02-12 |   47 |      15
   4720 | 2014-02-19 |   89 |      19
   4721 | 2014-02-22 |  139 |      16
   4722 | 2014-02-09 |    3 |      15
   4723 | 2014-02-10 |   10 |      17
   4724 | 2014-02-11 |   27 |      17
   4725 | 2014-02-26 |  153 |      13
   4726 | 2014-02-14 |   56 |      17
   4727 | 2014-02-16 |   75 |      14
   4728 | 2014-02-09 |    7 |      15
   4729 | 2014-02-10 |   16 |      15
   4730 | 2014-02-10 |   13 |      18
   4731 | 2014-02-18 |   97 |      18
   4732 | 2014-02-27 |  173 |      16
   4733 | 2014-02-23 |  149 |      17
   4734 | 2014-02-12 |   38 |      16
   4735 | 2014-02-11 |   18 |      15
   4735 | 2014-02-20 |  111 |      15
   4736 | 2014-02-14 |   51 |      16
   4737 | 2014-02-14 |   45 |      15
   4738 | 2014-02-17 |   75 |      17
   4739 | 2014-02-12 |   28 |      13
   4739 | 2014-02-23 |  132 |      13
   4740 | 2014-02-12 |   31 |      15
   4741 | 2014-02-24 |  156 |      15
   4742 | 2014-02-09 |    7 |      16
   4742 | 2014-02-11 |   34 |      16
   4742 | 2014-02-16 |   86 |      16
   4742 | 2014-02-23 |  159 |      16
   4743 | 2014-02-24 |  164 |      17
   4744 | 2014-02-24 |  154 |      15
   4745 | 2014-02-26 |  168 |      16
   4746 | 2014-02-18 |   85 |      17
   4747 | 2014-02-14 |   59 |      19
   4748 | 2014-02-12 |   32 |      15
   4749 | 2014-02-18 |   81 |      14
   4750 | 2014-02-19 |   86 |      16
   4751 | 2014-02-10 |   18 |      15
   4751 | 2014-02-18 |  100 |      15
   4751 | 2014-02-13 |   49 |      15
   4752 | 2014-02-22 |  136 |      18
   4753 | 2014-02-14 |   50 |      14
   4753 | 2014-02-23 |  128 |      14
   4754 | 2014-02-23 |  143 |      16
   4755 | 2014-02-13 |   50 |      17
   4756 | 2014-02-17 |   81 |      17
   4757 | 2014-02-09 |    6 |      16
   4758 | 2014-02-22 |  117 |      17
   4759 | 2014-02-27 |  174 |      17
   4760 | 2014-02-12 |   29 |      15
   4761 | 2014-02-14 |   55 |      18
   4762 | 2014-02-27 |  177 |      14
   4763 | 2014-02-14 |   57 |      17
